Start Date,End Date,Start Time,Portfolio name,Campaign Type,Campaign Name,Country,Status,Currency,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),"Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),7 Day Total Sales (₹)
"Feb 20, 2025","Feb 20, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,44,1,2.272727272727273%,₹1.04,₹1.04,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,123,1,0.8130081300813009%,₹1.15,₹1.15,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,154,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,189,3,1.5873015873015872%,₹3.4,₹1.13,1,0.4462762187278502%,224.08,₹761.86
"Feb 24, 2025","Feb 24, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,75,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,43,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,22,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,65,3,4.615384615384616%,₹3.81,₹1.27,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,45,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,53,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",16:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,75,1,1.3333333333333335%,₹1.3,₹1.3,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,70,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,40,1,2.5%,₹1.04,₹1.04,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,118,2,1.694915254237288%,₹2.01,₹1.0,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,83,2,2.4096385542168677%,₹3.02,₹1.51,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,122,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,134,2,1.4925373134328357%,₹2.65,₹1.32,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,100,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,51,2,3.9215686274509802%,₹2.31,₹1.16,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,66,2,3.0303030303030303%,₹2.5,₹1.25,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,69,3,4.3478260869565215%,₹3.96,₹1.32,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,45,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,17,1,5.88235294117647%,₹1.23,₹1.23,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",17:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,61,2,3.278688524590164%,₹2.64,₹1.32,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,58,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,86,2,2.3255813953488373%,₹2.0,₹1.0,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,102,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,132,2,1.5151515151515151%,₹3.44,₹1.72,1,0.4063264076729545%,246.11,₹846.61
"Feb 22, 2025","Feb 22, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,120,1,0.8333333333333334%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,133,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,135,2,1.4814814814814816%,₹2.33,₹1.17,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,39,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,81,2,2.4691358024691357%,₹2.33,₹1.17,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,24,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,30,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,27,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",18:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,44,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,60,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,64,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,67,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,130,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,170,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,151,2,1.3245033112582782%,₹2.1,₹1.05,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,146,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,49,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,61,1,1.639344262295082%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,34,1,2.941176470588235%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,40,1,2.5%,₹1.0,₹1.0,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,37,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",19:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,63,1,1.5873015873015872%,₹1.14,₹1.14,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,59,3,5.084745762711865%,₹3.52,₹1.17,0,,0.0,₹0
"Feb 19, 2025","Feb 19, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,84,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,107,1,0.9345794392523363%,₹1.22,₹1.22,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,145,1,0.6896551724137931%,₹1.21,₹1.21,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,191,3,1.5706806282722512%,₹3.0,₹1.0,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,135,4,2.9629629629629632%,₹4.5,₹1.12,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,151,2,1.3245033112582782%,₹2.3,₹1.15,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,123,1,0.8130081300813009%,₹1.3,₹1.3,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,129,3,2.3255813953488373%,₹6.67,₹2.22,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,39,1,2.564102564102564%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,71,2,2.8169014084507045%,₹2.04,₹1.02,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,57,1,1.7543859649122806%,₹1.0,₹1.0,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",20:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,78,1,1.282051282051282%,₹1.2,₹1.2,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,96,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,92,1,1.0869565217391304%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,106,2,1.8867924528301887%,₹2.0,₹1.0,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,215,4,1.8604651162790697%,₹4.23,₹1.06,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,202,1,0.49504950495049505%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,133,1,0.7518796992481203%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 24, 2025","Feb 24, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,174,1,0.5747126436781609%,₹1.0,₹1.0,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,74,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,78,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,57,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,75,4,5.333333333333334%,₹4.65,₹1.16,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,80,1,1.25%,₹1.0,₹1.0,0,,0.0,₹0
"Mar 02, 2025","Mar 02, 2025",21:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,91,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",22:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,83,2,2.4096385542168677%,₹2.23,₹1.11,1,0.3099417643052718%,322.64,₹719.49
"Feb 19, 2025","Feb 19, 2025",22:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,60,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",22:00,No Portfolio,Sponsored Products,"Brand Analytics(hbd,wands,mry go kalimba",India,ENABLED,INR,₹1050.0,Manual targeting,Dynamic bids - down only,159,2,1.257861635220126%,₹2.37,₹1.19,0,,0.0,₹0
