Start Date,End Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Portfolio name,Campaign Name,Ad Group Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),7 Day Total Sales (₹),Total Advertising Cost of Sales (ACOS),Total Return on Advertising Spend (ROAS),7 Day Conversion Rate
"Feb 1, 2025","Mar 15, 2025",harry potter wands,3,13.74%,"asin-expanded=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,wand PT,INR,1,1,100.0000%,Rs.2.18,Rs.2.18,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands,3,13.74%,"asin-expanded=""B0BDX96L71""",-,No Portfolio,Manual product targeting,wand PT,INR,1,2,50.0000%,Rs.3.07,Rs.3.07,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands,3,13.74%,harry potter wand,EXACT,No Portfolio,manual wands (light+normal),Light wands,INR,1,8,12.5000%,Rs.1.84,Rs.1.84,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands,3,13.74%,harry potter wands,EXACT,No Portfolio,"Brand Analytics(hbd,wands,mry go kalimba",wands,INR,6,151,3.9700%,Rs.17.44,Rs.2.9067000000000003,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands,3,13.74%,"asin=""B0BY2T1YVM""",-,No Portfolio,Manual product targeting,wand PT,INR,106,1530,6.9300%,Rs.319.41,Rs.3.0132999999999996,1,Rs.787.29,40.5700%,2.46,0.9400%
"Feb 1, 2025","Mar 15, 2025",harry potter wands,3,13.74%,"asin=""B09HXJJ8TY""",-,No Portfolio,Manual product targeting,wand PT,INR,15,358,4.1900%,Rs.45.37,Rs.3.0247,1,Rs.914.41,4.9600%,20.15,6.6700%
"Feb 1, 2025","Mar 15, 2025",happy birthday music box,5,11.41%,happy birthday music box,EXACT,No Portfolio,"Brand Analytics(hbd,wands,mry go kalimba",HBd musicbox,INR,65,10473,0.6200%,Rs.196.84,Rs.3.0282999999999998,1,Rs.346.61,56.7900%,1.76,1.5400%
"Feb 1, 2025","Mar 15, 2025",shelf organizer for wardrobe,4,3.24%,shelf organizer for wardrobe,PHRASE,liquidations-Jan-25,15-05-storagebox26L-single-35t_acos(10%ToS),15-05-singlepack26l,INR,17,3199,0.5300%,Rs.301.74,Rs.17.7494,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",shelf organizer for wardrobe,4,3.24%,shelf organizer for wardrobe,EXACT,liquidations-Jan-25,15-05-storagebox26L-single-35t_acos(10%ToS),15-05-singlepack26l,INR,40,7113,0.5600%,Rs.738.64,Rs.18.465999999999998,1,Rs.1355.08,54.5100%,1.83,2.5000%
"Feb 1, 2025","Mar 15, 2025",packing cubes for travel,31,0.16%,packing cube travel,EXACT,liquidations-Jan-25,20-01 compression kit,20.01- Compression Cubes with combo (some top kwds),INR,1,101,0.9900%,Rs.5.59,Rs.5.59,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",packing cubes for travel,31,0.16%,packing cube travel,EXACT,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,32,2524,1.2700%,Rs.240.74,Rs.7.5230999999999995,1,Rs.436.61,55.1400%,1.81,3.1300%
"Feb 1, 2025","Mar 15, 2025",packing cubes for travel,31,0.16%,travel cube,BROAD,liquidations-Jan-25,27-01-CompressionCubes_Combo_BE14TACOS10,CompressionCubes_Combo_TACOS10,INR,30,7223,0.4200%,Rs.219.75,Rs.7.325,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",packing cubes for travel,31,0.16%,"keyword-group=""category""",-,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,1,42,2.3800%,Rs.7.76,Rs.7.76,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy edition,4,7.75%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,92,6996,1.3200%,Rs.149.3,Rs.1.6228,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy edition,4,7.75%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,35,2616,1.3400%,Rs.39.4,Rs.1.1257,1,Rs.126.27,31.2000%,3.20,2.8600%
"Feb 1, 2025","Mar 15, 2025",b0ckxtkvrk,1,31.80%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,159,9084,1.7500%,Rs.328.91,Rs.2.0686,3,Rs.2238.99,14.6900%,6.81,1.8900%
"Feb 1, 2025","Mar 15, 2025",b0ckxtkvrk,1,31.80%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,38,2.6300%,Rs.4.24,Rs.4.24,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter books set 1-8,14,0.85%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,91,8675,1.0500%,Rs.113.64,Rs.1.2488,1,Rs.885.59,12.8300%,7.79,1.1000%
"Feb 1, 2025","Mar 15, 2025",sleeping teddy bear with breathing,2,20.71%,breathing teddy,BROAD,Breathing_category,breathing_stitch_BEaCOS35_tACOS10,breathing_stitch_BEaCOS35_tACOS10,INR,1,8,12.5000%,Rs.12.0,Rs.12.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",sleeping teddy bear with breathing,2,20.71%,sleeping teddy bear with breathing,EXACT,Breathing_category,breathing_stitch_BEaCOS35_tACOS10,breathing_stitch_BEaCOS35_tACOS10,INR,1,35,2.8600%,Rs.3.28,Rs.3.28,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",sleeping teddy bear with breathing,2,20.71%,sleeping teddy bear with breathing,EXACT,Breathing_category,breathing_otter_BE30_tACOS30,breathing_otter,INR,2,53,3.7700%,Rs.17.55,Rs.8.775,1,Rs.804.24,2.1800%,45.83,50.0000%
"Feb 1, 2025","Mar 15, 2025",sleeping teddy bear with breathing,2,20.71%,sleeping teddy bear with breathing,EXACT,Breathing_category,breathing-fox-BE37TACOS15,breathing-fox,INR,40,8391,0.4800%,Rs.760.68,Rs.19.017,2,Rs.1863.56,40.8200%,2.45,5.0000%
"Feb 1, 2025","Mar 15, 2025",sleeping teddy bear with breathing,2,20.71%,breathing teddy bear,BROAD,Breathing_category,breathing_stitch_BEaCOS35_tACOS10,breathing_stitch_BEaCOS35_tACOS10,INR,2,41,4.8800%,Rs.14.63,Rs.7.315,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",travel organizer,15,2.66%,travel organizer,EXACT,liquidations-Jan-25,27-01-CompressionCubes_Combo_BE14TACOS10,CompressionCubes_Combo_TACOS10,INR,33,7990,0.4100%,Rs.451.2,Rs.13.672699999999999,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",travel organizer,15,2.66%,travel organizer,EXACT,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,5,246,2.0300%,Rs.36.93,Rs.7.386,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toy,1,22.17%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,104,5487,1.9000%,Rs.140.7,Rs.1.3529,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toy,1,22.17%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,42,2637,1.5900%,Rs.60.86,Rs.1.449,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic wand harry potter with light,1,91.17%,magic wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,78,7147,1.0900%,Rs.98.24,Rs.1.2595,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic wand harry potter with light,1,91.17%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,5,329,1.5200%,Rs.5.54,Rs.1.1079999999999999,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tkpbl3,1,95.83%,"asin=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,wand PT,INR,241,6844,3.5200%,Rs.689.95,Rs.2.8629000000000002,3,Rs.3094.08,22.3000%,4.48,1.2400%
"Feb 1, 2025","Mar 15, 2025",anti skid socks for women,7,4.48%,anti skid socks women,PHRASE,liquidations-Jan-25,31-01-xocks-KT-BE50-Tacos30,xexy-xocks,INR,2,44,4.5500%,Rs.24.02,Rs.12.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",anti skid socks for women,7,4.48%,anti skid socks women,EXACT,liquidations-Jan-25,31-01-xocks-KT-BE50-Tacos30,xexy-xocks,INR,24,6644,0.3600%,Rs.302.1,Rs.12.5875,1,Rs.579.46,52.1300%,1.92,4.1700%
"Feb 1, 2025","Mar 15, 2025",patpat harry potter wands,1,78.80%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,87,6650,1.3100%,Rs.110.24,Rs.1.2671,4,Rs.3463.56,3.1800%,31.42,4.6000%
"Feb 1, 2025","Mar 15, 2025",patpat harry potter wands,1,78.80%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,1,100.0000%,Rs.2.98,Rs.2.98,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",magic stick,12,3.38%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,82,6460,1.2700%,Rs.138.77,Rs.1.6923,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand set of 12,1,67.50%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,5,20.0000%,Rs.1.86,Rs.1.86,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand set of 12,1,67.50%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,78,6443,1.2100%,Rs.106.64,Rs.1.3672,1,Rs.1200.0,8.8900%,11.25,1.2800%
"Feb 1, 2025","Mar 15, 2025",harry potter wand set of 12,1,67.50%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.99,Rs.1.99,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",plush slippers for women,1,35.73%,plush slippers women,EXACT,liquidations-Jan-25,31-1-unicorn-shoesBE60,unicorn shoes,INR,39,6155,0.6300%,Rs.89.98,Rs.2.3072,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",plush slippers for women,1,35.73%,plush slippers women,PHRASE,liquidations-Jan-25,31-1-unicorn-shoesBE60,unicorn shoes,INR,5,183,2.7300%,Rs.12.04,Rs.2.408,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",plush slippers for women,1,35.73%,"keyword-group=""category""",-,liquidations-Jan-25,31-1-unicorn-shoesBE60,unicorn shoes,INR,5,47,10.6400%,Rs.18.52,Rs.3.7039999999999997,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B08GYGJGFM""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,4,147,2.7200%,Rs.8.01,Rs.2.0025,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0D3F2PFLZ""",-,No Portfolio,Manual product targeting,price targeting,INR,27,378,7.1400%,Rs.73.45,Rs.2.7204,2,Rs.846.61,8.6800%,11.53,7.4100%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B09PYXPTDH""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,5,105,4.7600%,Rs.5.54,Rs.1.1079999999999999,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0CHWGR6W7""",-,No Portfolio,Manual product targeting,price targeting,INR,1,1,100.0000%,Rs.1.83,Rs.1.83,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0BDX96L71""",-,No Portfolio,Manual product targeting,price targeting,INR,2,21,9.5200%,Rs.3.92,Rs.1.96,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0BQYSB9C1""",-,No Portfolio,Manual product targeting,price targeting,INR,33,1006,3.2800%,Rs.97.53,Rs.2.9555000000000002,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0CH8W4YZT""",-,No Portfolio,Manual product targeting,light wand target,INR,2,35,5.7100%,Rs.2.29,Rs.1.145,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,121,0.8300%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,3,107,2.8000%,Rs.3.5,Rs.1.1667,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0BRY19NSK""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,25,2803,0.8900%,Rs.33.52,Rs.1.3408000000000002,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0CHW6C7YK""",-,No Portfolio,Manual product targeting,wand PT,INR,1,31,3.2300%,Rs.1.88,Rs.1.88,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B09HXJJ8TY""",-,No Portfolio,Manual product targeting,price targeting,INR,34,737,4.6100%,Rs.128.54,Rs.3.7806,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0C5TRWBYM""",-,No Portfolio,Manual product targeting,price targeting,INR,2,31,6.4500%,Rs.3.96,Rs.1.98,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpr5b8fr,1,86.23%,"asin-expanded=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,price targeting,INR,35,722,4.8500%,Rs.143.62,Rs.4.1034,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",compression bags for travel packing,1,95.72%,compression bag travel,PHRASE,liquidations-Jan-25,27-01-CompressionCubes_Combo_BE14TACOS10,CompressionCubes_Combo_TACOS10,INR,26,6213,0.4200%,Rs.342.68,Rs.13.18,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick,2,26.80%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,21,309,6.8000%,Rs.40.58,Rs.1.9324000000000001,1,Rs.846.61,4.7900%,20.86,4.7600%
"Feb 1, 2025","Mar 15, 2025",harry potter stick,2,26.80%,harry potter light wands,BROAD,No Portfolio,manual_KT_lightwands_vt_test-19-09,lightwands_vt,INR,8,290,2.7600%,Rs.8.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick,2,26.80%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,258,4461,5.7800%,Rs.471.69,Rs.1.8283,2,Rs.1735.6,27.1800%,3.68,0.7800%
"Feb 1, 2025","Mar 15, 2025",harry potter stick,2,26.80%,"asin=""B0BY2T1YVM""",-,No Portfolio,Manual product targeting,wand PT,INR,73,587,12.4400%,Rs.176.8,Rs.2.4219,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick,2,26.80%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,5,362,1.3800%,Rs.7.63,Rs.1.526,1,Rs.1079.66,0.7100%,141.50,20.0000%
"Feb 1, 2025","Mar 15, 2025",yoga socks for women,13,1.69%,yoga socks women,EXACT,liquidations-Jan-25,31-01-xocks-KT-BE50-Tacos30,xexy-xocks,INR,22,5906,0.3700%,Rs.319.61,Rs.14.5277,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",kalimba,8,4.53%,kalimba,EXACT,No Portfolio,"Brand Analytics(hbd,wands,mry go kalimba",kalimba,INR,47,1730,2.7200%,Rs.65.64,Rs.1.3966,2,Rs.1608.48,4.0800%,24.50,4.2600%
"Feb 1, 2025","Mar 15, 2025",kalimba,8,4.53%,kalimba,PHRASE,No Portfolio,"Brand Analytics(hbd,wands,mry go kalimba",kalimba,INR,59,4139,1.4300%,Rs.205.6,Rs.3.4847,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",milesmagic harry potter wands,1,88.34%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,39,5767,0.6800%,Rs.51.62,Rs.1.3236,1,Rs.380.51,13.5700%,7.37,2.5600%
"Feb 1, 2025","Mar 15, 2025",b0chqrjc1m,1,84.03%,"asin-expanded=""B0BDX96L71""",-,No Portfolio,Manual product targeting,price targeting,INR,9,110,8.1800%,Rs.27.53,Rs.3.0589,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0chqrjc1m,1,84.03%,"asin-expanded=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,price targeting,INR,3,124,2.4200%,Rs.12.68,Rs.4.2267,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0chqrjc1m,1,84.03%,"asin-expanded=""B0CKJ5D2ZX""",-,No Portfolio,Manual product targeting,price targeting,INR,3,31,9.6800%,Rs.7.0,Rs.2.3333,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0chqrjc1m,1,84.03%,"asin=""B0CHQRJC1M""",-,No Portfolio,Manual product targeting,wand PT,INR,411,5009,8.2100%,Rs.1275.23,Rs.3.1027,5,Rs.3997.46,31.9000%,3.13,1.2200%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0BDXYBY91""",-,No Portfolio,Manual product targeting,light wand target,INR,1,18,5.5600%,Rs.1.02,Rs.1.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0CHW6C7YK""",-,No Portfolio,Manual product targeting,wand PT,INR,1,41,2.4400%,Rs.1.66,Rs.1.66,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0BQYSB9C1""",-,No Portfolio,Manual product targeting,price targeting,INR,23,558,4.1200%,Rs.76.64,Rs.3.3322000000000003,2,Rs.1523.72,5.0300%,19.88,8.7000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B08GYGJGFM""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,11,84,13.1000%,Rs.17.22,Rs.1.5655000000000001,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B09HXJJ8TY""",-,No Portfolio,Manual product targeting,wand PT,INR,1,68,1.4700%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,price targeting,INR,5,288,1.7400%,Rs.10.76,Rs.2.1519999999999997,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0CKJ5D2ZX""",-,No Portfolio,Manual product targeting,price targeting,INR,4,15,26.6700%,Rs.6.62,Rs.1.655,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B09HXJJ8TY""",-,No Portfolio,Manual product targeting,price targeting,INR,22,514,4.2800%,Rs.86.39,Rs.3.9268,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0BDXDVS9F""",-,No Portfolio,Manual product targeting,light wand target,INR,1,19,5.2600%,Rs.1.91,Rs.1.91,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0BDX96L71""",-,No Portfolio,Manual product targeting,wand PT,INR,9,533,1.6900%,Rs.20.99,Rs.2.3322,1,Rs.914.41,2.3000%,43.56,11.1100%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,wand PT,INR,1,29,3.4500%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B09HT2K2P2""",-,No Portfolio,Manual product targeting,wand PT,INR,1,9,11.1100%,Rs.1.76,Rs.1.76,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0D3F2PFLZ""",-,No Portfolio,Manual product targeting,price targeting,INR,1,21,4.7600%,Rs.1.96,Rs.1.96,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,9,478,1.8800%,Rs.16.1,Rs.1.7889,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0C5TLR25K""",-,No Portfolio,Manual product targeting,wand PT,INR,34,494,6.8800%,Rs.102.1,Rs.3.0029000000000003,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0CHQRJC1M""",-,No Portfolio,Manual product targeting,wand PT,INR,17,1913,0.8900%,Rs.43.24,Rs.2.5435,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tlr25k,1,90.67%,"asin-expanded=""B0C5TRWBYM""",-,No Portfolio,Manual product targeting,wand PT,INR,3,68,4.4100%,Rs.9.28,Rs.3.0932999999999997,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",fusked harry potter wand,1,97.54%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,25,4919,0.5100%,Rs.38.79,Rs.1.5515999999999999,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",teddy,35,0.42%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,2,318,0.6300%,Rs.16.35,Rs.8.175,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",teddy,35,0.42%,"keyword-group=""category""",-,Breathing_category,breathing-fox-BE37TACOS15,breathing-fox,INR,19,2861,0.6600%,Rs.352.11,Rs.18.5321,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",teddy,35,0.42%,"keyword-group=""category""",-,Breathing_category,breathing_otter_BE30_tACOS30,breathing_otter,INR,12,1671,0.7200%,Rs.132.65,Rs.11.054200000000002,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",teddy,35,0.42%,"keyword-group=""category""",-,No Portfolio,31-01Minecraft-llama-BE27,minecraft-llama,INR,1,8,12.5000%,Rs.4.56,Rs.4.56,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",teddy,35,0.42%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,20,15.0000%,Rs.3.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",almira organizer for clothes,7,5.56%,almira organizer for clothes,PHRASE,liquidations-Jan-25,15-05-storagebox26L-single-35t_acos(10%ToS),15-05-singlepack26l,INR,18,4776,0.3800%,Rs.262.73,Rs.14.5961,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",1526620294,4,5.10%,"asin-expanded=""B0C5TKPBL3""",-,No Portfolio,Manual product targeting,price targeting,INR,1,12,8.3300%,Rs.2.38,Rs.2.38,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",1526620294,4,5.10%,"asin-expanded=""B0C1K82YN3""",-,No Portfolio,Manual product targeting,price targeting,INR,1,7,14.2900%,Rs.2.88,Rs.2.88,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",1526620294,4,5.10%,"asin-expanded=""1408855690""",-,No Portfolio,manual_wands_vt_boughtalong,wands,INR,5,88,5.6800%,Rs.6.91,Rs.1.382,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",1526620294,4,5.10%,"asin-expanded=""B09HT2K2P2""",-,No Portfolio,Manual product targeting,wand PT,INR,11,1520,0.7200%,Rs.88.72,Rs.8.0655,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",1526620294,4,5.10%,"asin-expanded=""B0BDX96L71""",-,No Portfolio,Manual product targeting,wand PT,INR,5,826,0.6100%,Rs.31.49,Rs.6.297999999999999,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",1526620294,4,5.10%,"asin-expanded=""B09GBDTM9Z""",-,No Portfolio,Manual product targeting,price targeting,INR,7,1524,0.4600%,Rs.55.65,Rs.7.95,0,Rs.0.0,,0.00,0.0000%
